x,y,yaw,w
-0.923361,6.27047,-3.09332,0.0001
11.2366,-9.73721,-1.85152,0.0001
-4.24174,-10.3337,2.71631,0.0001
7.51602,-13.6029,0.898287,0.0001
5.87667,-2.84286,-0.857469,0.0001
0.631982,1.44288,-3.07369,0.0001
-2.00564,-12.9001,2.29206,0.0001
-1.94104,-5.40277,0.278327,0.0001
10.0065,-13.8686,1.78269,0.0001
7.65881,-1.46949,2.87105,0.0001
-9.59331,6.44551,-2.4916,0.0001
10.4827,-10.0204,-3.04002,0.0001
-3.32693,5.55337,-2.78729,0.0001
0.40201,-15.0904,-0.72386,0.0001
1.50355,-15.4117,2.80173,0.0001
6.4965,1.78793,-0.00789165,0.0001
3.21411,1.38086,2.6087,0.0001
-8.5066,-5.17062,-0.671964,0.0001
-0.172196,-13.327,1.6006,0.0001
-12.6954,4.49683,-0.398235,0.0001
6.91646,-0.101852,0.172261,0.0001
-0.459598,-14.2805,-2.03315,0.0001
-3.60331,-2.27232,-2.23685,0.0001
-13.5286,4.75199,-2.78724,0.0001
-12.9098,5.91322,1.63562,0.0001
4.88685,2.0046,-0.993444,0.0001
-3.49381,-2.50238,1.2888,0.0001
6.43424,-19.6134,-0.77992,0.0001
-5.37672,-7.70376,0.0738264,0.0001
5.12614,0.412876,-1.67728,0.0001
8.48568,-1.34436,-1.74874,0.0001
-9.92026,-19.3579,-1.99192,0.0001
-3.76397,6.05772,-2.9834,0.0001
6.74945,-6.89865,2.50106,0.0001
-4.68955,-16.8297,2.8271,0.0001
7.92715,-16.0079,-1.32257,0.0001
7.06757,-4.74718,-0.265772,0.0001
-6.21064,1.09919,-2.08288,0.0001
6.69541,6.04851,0.776904,0.0001
0.509981,-2.83482,1.91308,0.0001
-1.39997,-3.8743,-2.17335,0.0001
4.66878,-1.50116,2.72984,0.0001
2.52241,-15.5483,2.73603,0.0001
-2.00288,-8.58565,1.81588,0.0001
1.68146,4.15086,-2.36456,0.0001
-10.067,-18.4859,0.186517,0.0001
-5.0178,-10.2663,-1.74199,0.0001
-13.1816,3.61768,0.131945,0.0001
-3.05646,-1.5608,1.00431,0.0001
1.54591,-7.31976,0.733801,0.0001
-13.6383,3.42381,2.87167,0.0001
-10.3607,0.408563,-0.12034,0.0001
4.08555,-0.102546,-2.3445,0.0001
-6.83371,6.89167,0.838395,0.0001
-13.4765,-4.66555,-2.15639,0.0001
-13.0055,7.19328,0.1758,0.0001
-2.54565,-3.4071,1.85013,0.0001
4.45786,-19.1573,0.223298,0.0001
-0.204572,4.00918,-2.90284,0.0001
-0.162397,-17.8911,-1.04016,0.0001
3.79363,-4.91557,-0.263305,0.0001
-2.85653,-9.60801,-2.96593,0.0001
-2.12047,-3.3743,-0.608089,0.0001
0.179298,-8.33114,-2.94538,0.0001
-7.45003,-18.1589,-0.947718,0.0001
1.10192,-2.96655,2.66496,0.0001
6.54306,-9.57214,-1.42047,0.0001
5.91876,-4.75925,-2.44803,0.0001
-11.6049,-13.9206,-1.00091,0.0001
-1.69678,-5.41191,-0.124396,0.0001
-3.81539,-7.28402,0.158282,0.0001
6.03019,-15.8658,0.736879,0.0001
7.48014,-8.92441,3.06295,0.0001
-12.883,0.339024,-1.41768,0.0001
8.01542,4.00726,2.42047,0.0001
-8.00003,-13.9431,0.733017,0.0001
10.3812,-12.3043,-2.71768,0.0001
-8.88638,5.73502,-0.165236,0.0001
8.68237,-10.7146,0.969851,0.0001
7.23188,1.0343,2.32704,0.0001
3.36389,-5.71429,-0.589968,0.0001
-2.82618,4.12346,0.0152614,0.0001
-10.5828,-14.2803,-1.12585,0.0001
6.84485,-1.60673,1.83869,0.0001
1.41534,-7.92704,-2.03066,0.0001
8.95553,-2.8335,2.5699,0.0001
-10.5585,-5.77128,-2.64086,0.0001
4.49764,-15.8841,2.95692,0.0001
2.38137,-17.9325,-0.106983,0.0001
-12.2845,-12.2837,-2.13194,0.0001
-8.81581,-0.825179,-0.300503,0.0001
2.89146,7.21297,-2.42749,0.0001
5.63683,-16.1154,2.98457,0.0001
-12.992,-12.9833,0.296902,0.0001
7.52152,0.990821,-0.492536,0.0001
-9.71057,4.6178,1.04935,0.0001
1.63809,3.62726,0.209604,0.0001
4.80939,-15.9586,0.227132,0.0001
3.63206,7.08004,1.41293,0.0001
-13.3561,4.82643,-2.75322,0.0001
-11.4154,-1.45112,-0.240393,0.0001
3.66369,-18.5259,0.828502,0.0001
-1.30913,-18.7888,0.514651,0.0001
5.85116,-10.0183,-2.31781,0.0001
-0.990989,-9.49954,2.54366,0.0001
8.57554,-10.722,-3.03188,0.0001
-3.0426,-8.83357,-2.80784,0.0001
-4.75848,-2.2027,0.193553,0.0001
-7.50775,-19.0947,2.49006,0.0001
-11.2628,-3.11608,-1.85748,0.0001
10.5177,-7.95311,-0.59167,0.0001
-11.7342,7.04295,-0.0110512,0.0001
5.44966,-4.01918,1.30615,0.0001
6.26286,-15.1969,-0.582041,0.0001
3.42434,-7.38701,-1.64134,0.0001
-0.368041,-15.3469,1.24836,0.0001
-10.2683,-5.3432,-2.19584,0.0001
0.10261,6.85102,0.876516,0.0001
10.0291,-16.9981,0.267888,0.0001
-3.25868,-6.99834,-0.127108,0.0001
-6.79291,-0.986537,0.33118,0.0001
-10.6768,0.141899,0.0901633,0.0001
8.44755,-19.1136,2.6251,0.0001
-6.22898,-18.562,1.31634,0.0001
9.80208,-10.4511,-2.36817,0.0001
-4.02332,-8.70468,3.1019,0.0001
-4.48245,-9.63498,2.02397,0.0001
0.82741,-18.4303,2.49284,0.0001
3.25729,-13.4089,-1.54148,0.0001
7.55282,-16.5939,0.758858,0.0001
-12.1105,0.610938,1.57839,0.0001
-4.37807,-3.32718,-0.850044,0.0001
-12.7964,-0.671425,-2.93333,0.0001
-0.750815,-5.65114,-0.340671,0.0001
-10.2316,-19.441,-1.80828,0.0001
7.86071,-3.80859,-0.71747,0.0001
8.21608,-17.0189,1.33407,0.0001
-12.4481,4.102,1.27399,0.0001
1.07194,-14.9193,-2.89587,0.0001
5.12923,-15.0515,0.916383,0.0001
-6.5926,1.66488,1.69659,0.0001
3.14169,-1.30907,-2.84962,0.0001
0.284088,0.149834,-2.39758,0.0001
10.7019,-17.4939,0.209932,0.0001
9.23842,-15.3877,1.9095,0.0001
-0.392339,-12.9959,2.72369,0.0001
-13.4634,5.91361,1.98717,0.0001
-10.2018,-4.47177,0.557687,0.0001
1.19654,-17.3516,3.02044,0.0001
6.60834,-4.17189,-2.67486,0.0001
4.0188,1.40347,-1.01432,0.0001
-6.21409,-12.3519,0.227717,0.0001
3.07906,-16.9394,-0.428551,0.0001
-3.41293,-1.44298,1.5203,0.0001
-5.75821,-2.80253,-1.93722,0.0001
3.65894,-16.4811,-1.25743,0.0001
5.11311,3.73615,-0.581374,0.0001
-6.8854,-12.9192,2.50856,0.0001
-4.67954,7.08742,3.12003,0.0001
9.26902,-3.90355,1.76627,0.0001
-9.41327,-16.145,1.76322,0.0001
-5.77908,-7.84387,0.407656,0.0001
8.61151,-9.55515,-1.899,0.0001
1.04325,5.39899,-2.95684,0.0001
-8.78242,-1.01951,0.0367774,0.0001
-8.95068,1.48268,-3.04526,0.0001
-7.53706,-2.54887,-2.82219,0.0001
1.4947,-13.2724,-2.2804,0.0001
-3.72388,-1.60159,1.61012,0.0001
-8.65136,-17.8346,1.29969,0.0001
-13.7836,0.431336,-0.0871478,0.0001
7.38585,-4.73618,-2.99944,0.0001
-8.28818,-15.2813,-2.95128,0.0001
-2.72365,-19.477,-1.73126,0.0001
10.4499,-14.4661,-1.33041,0.0001
0.491207,-5.38401,1.6417,0.0001
2.67039,-16.9023,1.62977,0.0001
-9.58369,-14.3571,-1.47752,0.0001
11.2411,-6.69114,-2.65393,0.0001
7.36998,-2.76374,0.226174,0.0001
-6.33077,-2.19838,-2.50656,0.0001
-10.2932,6.65607,-1.72032,0.0001
1.26303,5.21647,-2.14338,0.0001
3.40879,-9.35896,1.0202,0.0001
0.699393,6.04224,-1.53171,0.0001
-0.665627,4.30494,-1.08633,0.0001
-3.30364,-18.6424,-0.770869,0.0001
11.784,0.763921,0.792617,0.0001
2.24075,-8.33265,-1.06218,0.0001
-4.46178,-14.1393,-0.392931,0.0001
2.49999,-10.9801,-0.899761,0.0001
3.90393,5.32541,2.5081,0.0001
-6.37505,-2.71415,2.043,0.0001
8.11727,-7.4227,-2.0134,0.0001
-3.33543,-6.74337,-0.527127,0.0001
3.12416,-12.7506,-1.94612,0.0001
-7.87127,6.74366,0.0948371,0.0001
-2.29091,-19.5967,-1.64907,0.0001
6.48268,1.06604,1.53496,0.0001
0.457578,6.44003,-1.95356,0.0001
7.85951,-18.1339,-2.98713,0.0001
6.5548,-1.77215,0.248083,0.0001
9.60287,-12.1856,0.881714,0.0001
-12.0506,-2.55059,-0.157541,0.0001
-5.9485,1.61526,1.95869,0.0001
-9.29204,-13.4287,1.06136,0.0001
7.57593,-7.2548,-0.683851,0.0001
0.947794,2.58857,0.0924275,0.0001
-2.01958,-2.82032,-2.81938,0.0001
2.16324,-13.0782,-0.532864,0.0001
-5.70653,-2.69751,-1.0015,0.0001
6.76248,-4.91303,-2.57036,0.0001
-9.36133,-4.92661,-2.31565,0.0001
6.46325,1.53903,-2.93334,0.0001
-11.4903,4.59951,-1.93464,0.0001
-6.98154,-5.03586,1.97384,0.0001
5.85428,6.84151,-3.02574,0.0001
-10.4615,-14.2867,0.126093,0.0001
-8.5478,-5.21109,-0.965373,0.0001
-2.11955,-5.00116,-2.52276,0.0001
3.78281,-7.99972,1.29888,0.0001
-4.25923,5.90809,-2.70854,0.0001
-5.762,-12.1264,-2.85588,0.0001
-10.646,-4.89165,3.09996,0.0001
-0.946237,6.96642,1.94128,0.0001
-1.90473,-10.9836,2.17528,0.0001
-1.0941,-5.7085,-2.46718,0.0001
-3.87454,-12.738,2.26614,0.0001
2.01607,2.74163,1.83268,0.0001
4.08381,-18.8918,-0.834908,0.0001
-8.44965,-4.33065,-2.56373,0.0001
-5.72055,1.78082,-2.07972,0.0001
-5.56932,-12.4248,-1.03318,0.0001
-0.412537,-18.3889,-0.36422,0.0001
-9.09113,-12.6611,-1.12088,0.0001
8.92711,-14.8634,0.801797,0.0001
11.1473,1.33653,3.06354,0.0001
-13.1331,5.36584,-3.04924,0.0001
8.79974,-12.1114,-1.27811,0.0001
1.18484,-11.2062,1.58212,0.0001
-7.45637,-3.56917,-0.0460108,0.0001
1.81908,0.368192,1.12387,0.0001
6.99565,3.37541,0.60218,0.0001
6.42153,6.66933,-3.1093,0.0001
-10.9535,0.781784,2.70376,0.0001
-8.21519,-19.4053,-0.205349,0.0001
-1.58199,-15.07,-0.734658,0.0001
2.33964,-2.93558,-1.54072,0.0001
-4.70481,1.91059,-1.50935,0.0001
-6.93892,4.85429,3.05903,0.0001
-1.33418,-13.0339,-1.42572,0.0001
4.74075,-6.85931,-0.829717,0.0001
-4.94147,4.79374,-1.44976,0.0001
0.0700022,-6.98911,-2.22179,0.0001
-5.77958,6.23866,-0.190958,0.0001
-2.28869,-10.0676,2.84396,0.0001
-10.6118,-4.67992,1.11002,0.0001
1.78417,-4.14187,-1.85113,0.0001
3.15878,-6.535,0.815816,0.0001
7.62471,4.09828,-3.07081,0.0001
-2.54284,-6.76132,3.07144,0.0001
4.38182,-5.28519,2.97149,0.0001
-11.3062,-14.3084,-0.808354,0.0001
-11.1478,6.38669,0.778495,0.0001
3.22195,-3.40288,1.63203,0.0001
4.60779,6.24391,2.87423,0.0001
-8.94023,-19.0887,-0.271759,0.0001
4.15533,-8.85589,-2.08598,0.0001
-1.60475,-16.279,0.890494,0.0001
3.6918,2.00213,-1.65853,0.0001
-2.44282,-8.55928,2.00194,0.0001
9.95145,-2.94827,1.9861,0.0001
-9.92163,5.77985,0.317308,0.0001
6.80815,-12.0823,-0.472204,0.0001
-12.5731,-13.9667,1.08943,0.0001
5.50358,4.48658,2.7326,0.0001
-11.6737,6.97039,-2.0065,0.0001
9.41355,-3.62149,0.902444,0.0001
-9.46875,-2.37062,1.11024,0.0001
-8.73257,-13.0932,-2.22308,0.0001
-7.41041,2.12733,-0.464781,0.0001
10.5213,-2.40415,1.07291,0.0001
2.6806,-11.7041,-1.82899,0.0001
-4.89767,-9.88134,1.4019,0.0001
-4.66091,-2.739,2.74324,0.0001
-10.8042,4.53303,-1.16889,0.0001
-0.755694,-19.2416,2.46105,0.0001
7.09954,-9.71973,0.782682,0.0001
-0.017752,-12.7133,2.71464,0.0001
11.2694,-14.8409,0.483281,0.0001
-5.39881,-3.75573,0.493308,0.0001
6.15775,-18.8406,1.32013,0.0001
6.64755,-0.896875,2.95479,0.0001
5.9857,-2.70822,1.54137,0.0001
-7.40741,-18.5823,0.425307,0.0001
-2.39208,6.17436,2.26684,0.0001
-11.5149,-1.85372,1.1888,0.0001
-2.26959,-4.58935,1.56804,0.0001
3.21177,-3.25474,-0.639683,0.0001
2.98731,-8.05194,1.20824,0.0001
-9.01325,-13.6116,0.596398,0.0001
-6.50132,-15.6315,0.31512,0.0001
3.2128,-10.0654,-2.96559,0.0001
3.47371,-15.9728,0.795254,0.0001
7.22949,5.87461,0.383775,0.0001
-1.59724,-19.0349,-1.05216,0.0001
-5.64291,-17.1585,-2.18849,0.0001
-6.47739,-18.8609,0.545833,0.0001
-7.95817,1.19864,-2.01465,0.0001
-3.09962,-3.20153,-1.69065,0.0001
5.51641,0.986901,-3.09233,0.0001
-10.9964,-3.3687,-1.70624,0.0001
-7.35316,5.12979,0.802284,0.0001
-2.4371,7.10632,2.11773,0.0001
3.37165,4.48392,-1.65038,0.0001
-11.2836,0.0851694,2.67298,0.0001
-8.51808,0.78301,-0.097341,0.0001
-10.299,-13.9797,-1.70028,0.0001
1.92555,-19.1049,-0.317493,0.0001
10.0761,2.01296,1.32661,0.0001
-7.28087,4.02135,2.21197,0.0001
4.61319,-17.0508,0.017399,0.0001
-11.3989,-0.0129432,-1.85106,0.0001
-4.41804,6.26833,-3.13655,0.0001
1.59779,-11.3582,2.62573,0.0001
3.80152,-8.83421,2.15327,0.0001
-6.76624,3.63594,-2.01173,0.0001
-5.3518,1.61248,2.56192,0.0001
8.82089,-11.1677,1.63786,0.0001
3.57268,-7.75084,2.02832,0.0001
-9.78018,-1.71813,0.969183,0.0001
-6.89439,-15.7735,-1.32853,0.0001
-10.3056,-12.2658,-1.06982,0.0001
-5.06984,4.23063,-2.93114,0.0001
-1.57756,-8.93144,-1.60833,0.0001
-8.90781,3.9025,-2.66648,0.0001
-0.67671,-18.1374,-2.46594,0.0001
-9.73776,0.544426,2.6697,0.0001
10.8565,-18.7477,-1.61237,0.0001
0.142075,1.99859,0.854894,0.0001
5.59648,-18.889,-1.20371,0.0001
1.81393,4.82447,1.98166,0.0001
3.63715,-5.20747,0.146406,0.0001
6.88103,-19.6167,2.96987,0.0001
6.73135,-16.0357,-1.56196,0.0001
7.58593,-5.00313,3.0674,0.0001
-1.257,-4.09703,-0.724036,0.0001
-0.0403675,-3.40724,1.37652,0.0001
-8.40724,-18.0691,-1.32419,0.0001
6.16901,6.148,-1.60502,0.0001
1.42446,3.77893,2.21252,0.0001
6.93444,3.27126,-2.33626,0.0001
-3.14608,-9.40153,-0.176285,0.0001
1.89504,-4.05178,1.20105,0.0001
1.42897,-15.8335,2.82914,0.0001
-5.08855,6.87674,2.015,0.0001
6.61061,2.58688,1.69036,0.0001
2.80978,-15.4733,0.558949,0.0001
1.03246,-7.82839,1.33831,0.0001
-0.25101,-2.68662,2.22127,0.0001
7.47808,-10.3446,0.514504,0.0001
-11.4073,1.347,2.02637,0.0001
11.187,-4.60606,1.56852,0.0001
4.04564,-3.87712,-0.0422782,0.0001
9.42471,-5.1578,1.77926,0.0001
-1.70973,-3.35033,2.89227,0.0001
-7.22799,-16.2786,-0.220071,0.0001
-3.29923,3.44173,2.2573,0.0001
-8.37736,0.0494347,-2.59383,0.0001
11.2142,-8.8025,0.366868,0.0001
-7.24065,-13.7768,0.808175,0.0001
-2.23123,3.92083,1.02305,0.0001
8.0224,-13.839,1.79025,0.0001
-9.54599,-12.7029,-0.837211,0.0001
-9.35428,-4.04983,-1.38727,0.0001
9.45573,-7.6925,-0.656434,0.0001
-4.9451,-9.90565,-2.78799,0.0001
1.17166,-18.2558,2.15527,0.0001
5.18884,-13.2871,-2.55383,0.0001
-10.5691,-12.6403,2.85547,0.0001
4.56926,-16.62,0.1435,0.0001
8.1573,3.63982,0.281289,0.0001
7.34122,-5.6488,-1.0092,0.0001
2.84488,-12.2629,-0.0892059,0.0001
-4.60784,-13.1975,1.36632,0.0001
-11.5354,1.05554,1.4668,0.0001
8.82468,0.177368,-1.42652,0.0001
-6.76169,-4.68896,-2.59928,0.0001
-13.242,-2.03101,-0.00452551,0.0001
3.38051,2.66008,0.557771,0.0001
-5.33621,-15.0319,-0.0304597,0.0001
11.9235,1.01458,-1.7335,0.0001
0.0626299,-9.04637,1.50713,0.0001
-6.05554,-14.3667,1.72776,0.0001
-3.81056,-10.7035,-0.843492,0.0001
8.54824,-5.7522,1.77311,0.0001
9.54778,1.9789,-0.421581,0.0001
-0.271671,-15.7056,-1.29329,0.0001
5.91972,-2.39917,2.05157,0.0001
1.08737,-16.1024,0.639072,0.0001
7.21915,5.80851,1.10482,0.0001
8.09175,-16.6463,2.59894,0.0001
2.43852,-8.65859,-0.144235,0.0001
-10.2921,-19.3332,-2.79434,0.0001
8.82103,1.3904,0.358469,0.0001
-4.29045,-0.524072,0.12941,0.0001
2.29876,-18.0962,0.851659,0.0001
-5.49944,-14.0312,3.08686,0.0001
1.585,-0.053817,0.167564,0.0001
-10.2518,6.97526,-0.579489,0.0001
-1.11753,-13.5971,-0.214904,0.0001
-7.92934,-13.4651,1.49982,0.0001
-4.53169,-6.48943,2.31579,0.0001
-11.7019,-2.39857,-1.65257,0.0001
2.74602,-11.074,-2.94166,0.0001
-3.31572,0.640891,-1.99461,0.0001
0.506019,6.95064,0.674822,0.0001
-1.52355,1.71688,-0.396544,0.0001
-0.433151,-13.7132,-0.70889,0.0001
6.79185,-13.2849,1.64108,0.0001
-10.043,-0.0927072,0.609029,0.0001
-2.79332,-19.4425,-1.29936,0.0001
-1.13783,-8.83844,1.11687,0.0001
-4.1291,-7.59272,1.97377,0.0001
6.63399,2.58844,2.59689,0.0001
1.61153,-17.2061,1.87557,0.0001
-9.43431,3.41148,-1.3868,0.0001
-8.55954,1.07518,-0.102593,0.0001
0.791338,-9.26408,-1.00554,0.0001
-2.18724,-15.8351,2.00931,0.0001
-4.35291,-9.45988,-1.15422,0.0001
-0.8095,-16.044,3.00992,0.0001
-13.438,0.883056,-2.67226,0.0001
1.80712,3.53416,-1.2666,0.0001
5.50362,-12.4183,-3.06176,0.0001
-7.01762,-2.74449,-2.62695,0.0001
1.76479,-3.72518,0.307482,0.0001
9.02356,-5.16688,1.03433,0.0001
2.12988,-4.48019,-3.12396,0.0001
4.36643,-7.98966,-2.78752,0.0001
-9.29045,-15.8405,0.420107,0.0001
4.91662,-14.8155,-0.250278,0.0001
6.35333,-2.15725,2.02807,0.0001
-1.05058,-14.1642,-2.30085,0.0001
7.58855,0.47044,1.2039,0.0001
-4.53157,-11.8227,-2.30189,0.0001
-9.70842,-17.3942,2.44565,0.0001
9.82653,-18.0721,-1.23001,0.0001
-8.17663,3.41703,0.162257,0.0001
-1.54904,-17.3171,0.625723,0.0001
8.0939,-11.4224,-0.934441,0.0001
9.95035,-2.23301,-1.87634,0.0001
10.1779,-14.2361,-2.51022,0.0001
4.30079,-10.0493,-2.56343,0.0001
-7.54889,-0.408206,-0.91689,0.0001
1.90572,-9.8737,-2.79765,0.0001
2.63693,-7.91475,0.594994,0.0001
1.26859,-16.0359,2.17799,0.0001
0.332302,4.86475,-2.73206,0.0001
3.90224,5.50409,-2.91392,0.0001
-0.148398,-1.41284,-0.423807,0.0001
-10.8996,-5.63136,-1.82716,0.0001
-0.0221471,-8.23052,1.81954,0.0001
-4.84029,6.3025,1.5154,0.0001
-11.9461,6.01219,0.680025,0.0001
10.4696,-1.87189,1.74333,0.0001
9.73676,-4.15316,-1.73481,0.0001
-7.36883,-3.53356,-1.28873,0.0001
9.95769,-13.3491,0.0399471,0.0001
-9.34199,-2.7938,1.26452,0.0001
-12.2617,-12.1215,1.44424,0.0001
6.45381,-12.2049,0.343756,0.0001
-12.1362,-12.1398,-1.10309,0.0001
-1.53832,-18.2802,1.67507,0.0001
-13.2625,-13.1104,1.91325,0.0001
7.78804,-0.761359,-1.90371,0.0001
-5.01333,-0.397656,-2.87516,0.0001
-3.50943,-1.62683,2.21297,0.0001
3.68667,-1.14131,0.839719,0.0001
0.8257,-18.295,-0.905322,0.0001
-11.1464,-1.2761,2.47149,0.0001
-4.09433,-13.9293,-2.77237,0.0001
4.83227,-7.90869,0.481839,0.0001
3.52209,-16.0302,-0.528137,0.0001
-5.45906,-3.8222,-1.72266,0.0001
5.0734,1.44225,-0.400226,0.0001
-9.66862,-17.7261,0.187463,0.0001
6.01015,-7.09504,-2.48466,0.0001
9.37674,-10.4094,-1.52421,0.0001
-6.8013,-16.8469,-1.94307,0.0001
-1.07588,3.90569,-2.27809,0.0001
6.87085,-4.14867,-1.94074,0.0001
-11.0161,-14.3579,-0.859643,0.0001
-4.32091,-3.24275,1.07847,0.0001
9.76167,2.3148,-1.75045,0.0001
1.05205,-12.4978,-2.35822,0.0001
6.31122,0.0800298,-1.70819,0.0001
7.36442,0.0315278,-2.04123,0.0001
9.93304,-12.6174,2.04682,0.0001
-12.1072,-5.6751,2.45321,0.0001
-11.6131,5.73433,2.62993,0.0001
-12.7732,-1.01012,-1.84753,0.0001
-12.7868,4.54901,0.0329377,0.0001
3.86451,-6.93476,-1.32822,0.0001
4.7667,0.128426,2.8938,0.0001
5.63411,3.60873,-0.439882,0.0001
-6.89839,-13.3842,0.542629,0.0001
-2.88828,-10.0161,0.02099,0.0001
3.34789,-3.88768,-0.558289,0.0001
8.95106,-8.25967,1.1946,0.0001
-10.3187,0.983148,0.0635338,0.0001
-8.75583,-15.9222,-1.25909,0.0001
6.75219,-16.186,1.47883,0.0001
-9.9334,0.335962,3.10168,0.0001
8.78791,-6.8265,-2.32329,0.0001
3.27942,-18.9098,-3.04309,0.0001
-11.2663,5.36185,-0.202841,0.0001
-11.4362,-4.14601,-0.360279,0.0001
10.3582,-7.50279,-2.41155,0.0001
7.57206,4.69563,1.83107,0.0001
11.5114,1.26653,-0.752522,0.0001
8.30922,-15.292,2.24084,0.0001
-8.2165,1.8408,1.82131,0.0001
-13.0818,-12.3128,1.38521,0.0001
-8.34429,1.10456,-1.27424,0.0001
-7.02973,-5.28197,1.78083,0.0001
-6.80645,4.52947,-2.16694,0.0001
-5.65239,3.54258,-0.5739,0.0001
-2.69847,6.37093,1.99442,0.0001
11.1558,-14.2957,2.32694,0.0001
2.63029,4.4948,1.15818,0.0001
-10.1411,0.543468,-1.67766,0.0001
7.75157,-9.88922,0.292694,0.0001
1.99028,3.79694,-1.20226,0.0001
-2.77964,-17.6867,-1.03305,0.0001
-2.72351,-10.0944,3.02739,0.0001
2.27596,4.18957,2.9863,0.0001
5.2107,-12.4469,-0.706876,0.0001
-5.3966,4.24114,2.45888,0.0001
5.88379,-16.1843,2.54957,0.0001
-5.92304,-16.5009,-0.370255,0.0001
-6.32524,-3.24934,2.09999,0.0001
9.87139,-3.15689,0.920028,0.0001
-2.91192,0.855231,1.52552,0.0001
-4.04409,-2.12301,-0.292084,0.0001
8.1503,-13.5728,-0.373291,0.0001
-9.47583,-18.4738,1.94665,0.0001
1.62947,-19.0089,2.64561,0.0001
-5.80877,-9.44695,0.83016,0.0001
-1.89583,-18.6068,-0.847458,0.0001
-0.874761,-10.8503,1.03708,0.0001
-10.9066,-4.76125,-2.85015,0.0001
-5.49156,6.71389,1.88908,0.0001
1.86417,-7.10236,-2.58339,0.0001
-7.21535,-12.9563,2.46241,0.0001
2.63829,7.05797,-2.06965,0.0001
3.8069,-5.52856,3.01183,0.0001
5.87096,-15.458,-2.71823,0.0001
8.11287,-7.48013,-2.82217,0.0001
3.66128,0.800211,-1.79956,0.0001
2.74993,-1.14708,-0.213354,0.0001
9.48694,-15.5848,1.31236,0.0001
9.37842,-17.8994,2.89901,0.0001
-3.88645,-12.4875,1.0143,0.0001
-9.73077,-12.7894,1.52759,0.0001
6.949,4.51496,1.17007,0.0001
7.29457,-10.872,2.30749,0.0001
-13.5938,-1.87027,-1.72235,0.0001
-9.05594,-0.552212,2.04645,0.0001
9.72685,-18.5128,1.09722,0.0001
1.86397,-5.58991,2.79114,0.0001
-5.58575,-12.7226,-0.383989,0.0001
-1.93338,5.3048,0.0369918,0.0001
8.96097,-18.4858,2.88838,0.0001
6.3015,-12.6188,1.66685,0.0001
-7.67378,-0.234328,-0.093192,0.0001
7.40418,-0.127298,0.00958886,0.0001
10.6533,-13.1723,2.03587,0.0001
4.90698,0.293288,-1.8405,0.0001
-6.76741,0.574844,1.14697,0.0001
5.38752,-11.2057,2.6389,0.0001
-3.03217,-1.31479,-0.381907,0.0001
8.51767,-19.1004,0.28989,0.0001
-10.4048,7.15604,-0.194659,0.0001
-10.4126,-1.30895,2.77829,0.0001
1.50622,-3.0538,2.39544,0.0001
0.360736,-4.08783,2.11002,0.0001
-4.01744,6.81199,1.20971,0.0001
-12.6037,1.32914,3.08354,0.0001
-13.5495,1.07093,2.01035,0.0001
6.80902,-18.128,2.88214,0.0001
0.05293,-13.9194,0.481781,0.0001
2.69155,-14.1132,-0.405295,0.0001
2.21364,1.67917,1.08848,0.0001
-12.6823,-0.670178,2.54836,0.0001
10.722,-17.6468,-2.10935,0.0001
8.91012,-11.4807,-0.86892,0.0001
-9.44793,4.40728,-0.73143,0.0001
4.34439,-9.17064,0.700535,0.0001
-3.99344,-0.176614,0.318613,0.0001
0.192471,-5.03829,-2.40495,0.0001
-7.08748,-2.96319,-2.91672,0.0001
-9.31403,0.994522,-1.24613,0.0001
8.07743,-19.3839,0.635695,0.0001
-3.6287,-2.93782,-2.93167,0.0001
-3.99719,6.10449,2.17513,0.0001
-9.46606,-13.686,2.14437,0.0001
3.39518,-18.4762,1.28948,0.0001
-3.02595,0.386472,-1.66759,0.0001
8.78426,-5.23336,-0.423864,0.0001
7.17981,-3.51325,-2.40178,0.0001
-2.47948,6.86618,1.06778,0.0001
-9.41769,-18.303,-0.602051,0.0001
-8.37764,-13.6272,2.90239,0.0001
2.56229,-4.18315,0.832554,0.0001
-12.232,-1.26166,-1.9451,0.0001
8.27229,-15.2541,0.270829,0.0001
-7.2829,-5.53383,-1.36733,0.0001
-9.75708,-1.30063,-1.28398,0.0001
-4.82245,-7.20612,-2.01086,0.0001
10.5156,-13.06,-0.831412,0.0001
11.4456,-6.49611,-0.71586,0.0001
3.1635,-5.36865,2.75889,0.0001
0.980153,-12.5913,-1.58527,0.0001
9.73172,-1.6643,2.51257,0.0001
4.49051,-10.0441,2.39289,0.0001
-0.103177,-19.0181,-0.308177,0.0001
1.21297,-12.1155,-2.54215,0.0001
-13.1281,4.87788,-2.83146,0.0001
-8.7203,-16.7587,-0.0830859,0.0001
2.03601,-8.93703,-1.37752,0.0001
-0.591835,-7.7116,1.15239,0.0001
3.56189,-13.6062,0.581031,0.0001
-12.7756,-4.98112,0.65004,0.0001
-5.03751,3.06219,-1.85617,0.0001
5.27347,-9.56974,-0.0428461,0.0001
-8.97161,4.44722,-1.22389,0.0001
-1.91743,-9.51228,-2.90427,0.0001
7.53404,-7.11639,0.898606,0.0001
-0.0681081,5.70916,0.93722,0.0001
7.77693,3.13513,-0.566225,0.0001
5.99714,1.65982,2.16252,0.0001
-1.89555,-16.9305,1.3908,0.0001
6.1856,4.27939,1.81441,0.0001
