x,y,yaw,w
8.15989,-2.0876,2.86371,0.0001
1.88249,-4.75567,-2.19124,0.0001
-10.7199,-7.23785,-2.42973,0.0001
0.210393,-6.03749,2.96177,0.0001
2.78733,0.50401,-2.90429,0.0001
-11.5043,-0.970173,-0.327406,0.0001
-9.05296,-4.26128,-1.65674,0.0001
-8.40999,1.91718,-2.44106,0.0001
12.0457,-3.55768,-2.67331,0.0001
-7.64009,1.09582,1.55515,0.0001
-1.72307,-1.14022,1.56631,0.0001
1.02968,-8.00123,1.97459,0.0001
-0.768593,-7.21529,-2.61781,0.0001
-1.00565,-7.51091,1.33633,0.0001
-6.50212,-9.29248,-2.60017,0.0001
-0.407514,-4.0273,-2.89037,0.0001
-7.52811,-0.0440039,0.940904,0.0001
9.60134,-6.52626,-1.24156,0.0001
-11.135,-4.11897,0.582405,0.0001
0.295258,-8.22924,-0.223693,0.0001
-7.68216,-3.34623,0.310131,0.0001
-7.99635,-1.38615,1.55377,0.0001
7.33131,2.4607,-1.47158,0.0001
8.84054,-8.17978,2.17278,0.0001
0.652596,-7.57134,2.82157,0.0001
0.76281,-7.33062,-2.29055,0.0001
-0.686378,-9.74818,-2.57165,0.0001
4.23473,-1.63789,-1.46511,0.0001
7.68254,-2.84991,2.51502,0.0001
-3.52168,0.696734,2.73755,0.0001
7.67502,-6.41498,2.29215,0.0001
-9.14652,-6.2906,1.58717,0.0001
1.77178,-3.81188,-2.51219,0.0001
9.41977,-9.22263,-0.745699,0.0001
-4.54473,-7.01414,1.81681,0.0001
-7.38393,-7.4042,0.282022,0.0001
5.19323,-4.76848,-0.466421,0.0001
4.11066,0.113757,1.18034,0.0001
9.18204,-10.0822,0.533309,0.0001
-13.0181,1.41166,-2.23305,0.0001
-7.99469,-0.287903,-1.5381,0.0001
-7.48578,-1.10967,-1.44574,0.0001
-10.5114,-6.19417,2.88123,0.0001
-6.24947,0.502539,-0.248074,0.0001
1.76324,-6.53549,-1.82111,0.0001
1.36799,-7.42634,-1.58362,0.0001
2.91665,-4.40589,-2.20513,0.0001
-3.12859,-7.78641,-2.81645,0.0001
-6.89147,0.809355,-2.9049,0.0001
-7.03052,-0.903503,-2.85187,0.0001
7.71658,-1.79021,2.13396,0.0001
-8.95078,-6.11509,-0.782933,0.0001
-6.94376,1.73613,2.20001,0.0001
11.1919,-7.51047,-2.50309,0.0001
3.39122,-8.62437,-0.600121,0.0001
-12.2135,-6.45786,3.00272,0.0001
5.70223,-5.75215,-1.48702,0.0001
-0.143455,-10.3104,0.833873,0.0001
5.67315,1.49716,-2.28632,0.0001
-7.79874,-10.8623,1.29589,0.0001
-1.5491,-4.04859,2.39569,0.0001
2.15381,-7.20123,0.933593,0.0001
2.52861,-0.534894,-3.12232,0.0001
-12.9593,-0.747462,-0.67863,0.0001
2.76103,-8.73101,1.38314,0.0001
-12.7101,-0.686396,2.32358,0.0001
-10.0124,0.89161,2.63251,0.0001
-1.61906,-4.0951,1.41169,0.0001
-10.3759,-5.7404,0.112308,0.0001
8.03036,-9.38089,-1.78013,0.0001
0.358569,-7.46594,0.533372,0.0001
-0.899069,-7.39728,2.55481,0.0001
-1.90356,-6.44495,-1.64089,0.0001
8.00281,-5.78972,-2.74406,0.0001
6.28272,-10.1776,0.110721,0.0001
-1.49327,0.057553,2.98468,0.0001
5.98087,-5.9452,-2.0705,0.0001
7.90153,-9.54637,1.91546,0.0001
-11.1468,-0.830664,2.92859,0.0001
7.92655,-1.81355,-2.82955,0.0001
6.10557,-4.71804,-3.11872,0.0001
-3.67538,1.99964,-3.01063,0.0001
-5.4896,2.48683,-2.34407,0.0001
-7.36019,-7.74894,0.464382,0.0001
-0.626138,-6.88274,0.302487,0.0001
-12.887,-8.09615,2.38087,0.0001
-7.17933,-3.11934,-3.05286,0.0001
3.94867,0.0510583,-1.50794,0.0001
-10.8151,0.996286,-3.05453,0.0001
3.81552,-0.0412024,2.50769,0.0001
-11.9868,-8.29959,-0.950758,0.0001
-4.37059,0.0599994,0.463572,0.0001
5.64379,-3.26853,0.924681,0.0001
2.57257,2.47326,-0.750696,0.0001
-10.9921,2.3316,-2.30521,0.0001
-1.88324,-4.43825,2.9781,0.0001
10.0779,-4.22354,1.99982,0.0001
-7.89426,-9.91395,2.19067,0.0001
-2.67073,-1.64457,-2.25635,0.0001
-7.90409,-3.94547,-2.44269,0.0001
8.99265,-9.09063,1.91879,0.0001
2.48214,-2.38351,-0.874768,0.0001
-0.254215,-6.69609,-1.58419,0.0001
1.21718,-7.15036,-1.88376,0.0001
-9.27177,-6.21679,1.52301,0.0001
-8.03612,-3.76992,-1.77388,0.0001
-4.05728,-7.09869,-1.92531,0.0001
3.99441,-7.54805,1.49022,0.0001
4.528,-7.56974,-1.46542,0.0001
2.32759,-0.76125,-2.17558,0.0001
2.36847,-9.00837,0.795019,0.0001
1.12378,-9.53425,2.35619,0.0001
6.60231,-10.7019,-0.719696,0.0001
-8.11486,-8.16968,-2.03148,0.0001
-6.67286,-6.51117,0.658565,0.0001
8.93923,-3.43383,-2.5735,0.0001
0.583752,-4.3582,-0.777619,0.0001
7.56478,-8.82641,-2.84857,0.0001
-4.72618,2.7169,0.3467,0.0001
2.11838,-9.58608,0.413776,0.0001
-3.31943,-0.841191,2.59834,0.0001
-1.85681,-4.0223,-1.41474,0.0001
-2.47565,-8.64969,2.18106,0.0001
6.11876,2.02146,2.88679,0.0001
10.3467,-3.03798,0.0524683,0.0001
-7.86519,-6.15799,-2.86734,0.0001
-12.3241,-1.71179,-0.938802,0.0001
-0.298674,-0.752822,-0.15855,0.0001
-0.221872,-0.155558,0.430505,0.0001
-11.5536,-3.94114,-1.50652,0.0001
2.00386,-3.422,1.86187,0.0001
10.0045,-7.56197,-0.296094,0.0001
4.2167,-4.26777,-2.96535,0.0001
5.40696,-5.5963,-2.48952,0.0001
3.10773,-5.34589,-2.58089,0.0001
2.67825,-7.72284,-2.77893,0.0001
-12.2646,2.35212,0.218783,0.0001
4.05024,-3.09373,-0.0947401,0.0001
6.55084,-3.92215,-2.13699,0.0001
-3.32026,0.321422,-0.274764,0.0001
2.71286,-1.21503,1.73867,0.0001
-11.7175,-4.54898,1.18707,0.0001
7.99527,-1.62985,-2.13975,0.0001
-9.16743,-6.70376,2.38376,0.0001
-0.00059368,-4.37686,-2.18929,0.0001
-5.38546,-0.219083,0.656225,0.0001
9.63684,-7.70884,-1.6172,0.0001
1.10924,-7.46193,-0.393812,0.0001
0.352007,-9.40103,1.09403,0.0001
6.91658,-0.696773,-2.36331,0.0001
-13.4835,-4.24578,2.97675,0.0001
-6.48004,-3.99917,1.5773,0.0001
-2.71522,2.23367,0.253052,0.0001
-4.94171,1.96663,1.40701,0.0001
1.46118,-3.9188,-2.68261,0.0001
-10.1301,0.409453,-2.9534,0.0001
-12.7147,-7.41165,0.603238,0.0001
-4.17893,-6.60819,-1.39824,0.0001
-4.18752,1.06648,-3.13658,0.0001
3.68077,0.135526,1.78235,0.0001
-0.493764,-8.18975,-0.609701,0.0001
-6.61991,-1.99903,2.47519,0.0001
8.99078,-8.85542,1.5548,0.0001
-5.38043,-3.21511,-1.63854,0.0001
6.43768,-7.80333,-0.691379,0.0001
0.857841,-8.50974,-1.91294,0.0001
-10.5661,-0.772284,-0.792985,0.0001
-4.91183,1.95482,2.4337,0.0001
10.5351,-9.50208,1.09316,0.0001
-7.76447,-4.08733,-1.7643,0.0001
-5.34768,-7.69212,-1.87799,0.0001
-5.81901,-7.84043,-2.63002,0.0001
5.61873,-8.55904,-0.0140782,0.0001
-8.53585,-0.787073,-2.94982,0.0001
10.2678,-6.7004,-0.892396,0.0001
6.89383,-5.42925,-0.0698861,0.0001
-12.5739,-7.69612,2.88137,0.0001
-8.70715,-5.48103,2.81275,0.0001
2.83518,-1.55293,2.81682,0.0001
-12.8938,-3.64735,0.299964,0.0001
4.57313,-10.3802,1.34797,0.0001
-0.760121,-0.332413,1.66463,0.0001
8.02831,-4.35739,-2.39178,0.0001
-2.77024,-6.85233,-1.16551,0.0001
10.6121,-3.7081,2.3274,0.0001
6.63576,-5.69171,-0.33885,0.0001
1.46801,-10.0617,-2.66477,0.0001
-10.6805,-5.52486,-3.085,0.0001
0.349722,-0.650134,-0.31231,0.0001
8.80032,-9.87228,-2.32154,0.0001
10.881,-4.35489,-2.47773,0.0001
7.38631,0.495923,1.54144,0.0001
0.432894,-9.78252,0.0205654,0.0001
5.74866,-7.10864,-1.03182,0.0001
2.68555,-3.54985,-0.542789,0.0001
-9.02875,-0.74263,-2.17358,0.0001
1.85273,-0.675079,-0.654301,0.0001
-6.3096,2.36295,0.47157,0.0001
-4.86584,-8.03563,-1.0828,0.0001
6.3372,-3.39567,-1.23995,0.0001
-4.91977,-1.2562,-2.07885,0.0001
5.66009,1.15216,-1.13112,0.0001
3.59972,-3.96437,0.99219,0.0001
-6.10391,1.76222,-1.32935,0.0001
-10.4661,-9.71463,0.809012,0.0001
-2.03692,0.308568,0.881195,0.0001
5.74188,2.03057,-0.416489,0.0001
-6.54671,-3.97415,1.20118,0.0001
-10.5998,-7.17429,-2.23144,0.0001
8.9768,-8.71307,0.215163,0.0001
-12.0171,-6.95405,0.366482,0.0001
-3.07526,0.884145,0.562993,0.0001
-7.93227,-4.90498,-0.397575,0.0001
4.6356,0.796082,-1.07867,0.0001
7.6123,-0.834719,0.833443,0.0001
0.167021,0.60579,1.32203,0.0001
-11.6603,1.52491,-1.13059,0.0001
-5.09194,-8.47208,-2.05593,0.0001
-6.43603,-1.69669,0.71492,0.0001
-6.29754,-4.2614,1.97779,0.0001
2.06014,-6.38866,2.22005,0.0001
10.6184,-8.56273,2.77943,0.0001
6.78675,1.43176,-1.12947,0.0001
7.34331,-6.8217,-2.43974,0.0001
-4.20564,2.00223,-2.93577,0.0001
-6.7904,-1.97848,1.32622,0.0001
-7.89016,-0.195966,1.63968,0.0001
-12.6543,-4.12199,-2.55302,0.0001
7.97034,-2.87616,-2.64841,0.0001
5.71664,-1.23237,-0.897566,0.0001
2.27986,-2.06144,-2.12648,0.0001
-3.76103,1.33347,-3.00025,0.0001
6.73043,-10.474,2.53604,0.0001
0.384878,-7.64346,2.94054,0.0001
-7.74286,2.72731,-2.9051,0.0001
4.11317,1.63868,3.00327,0.0001
7.32943,2.22005,2.00562,0.0001
-4.70686,-3.77162,2.01288,0.0001
5.89474,-10.272,-2.50042,0.0001
7.16934,-6.45307,-0.122106,0.0001
-1.85443,-0.0576867,-1.02321,0.0001
-10.2153,-9.54635,0.841285,0.0001
6.08941,-3.24748,1.7418,0.0001
-3.5075,-8.50931,-1.29732,0.0001
1.72075,-3.11946,-1.58414,0.0001
-0.388016,-0.474217,2.34873,0.0001
-12.1951,1.74655,-1.8246,0.0001
1.49403,-2.19717,-2.1875,0.0001
-11.4469,-7.53041,-0.688806,0.0001
-3.03001,-6.9453,0.891522,0.0001
-10.5436,-0.903759,-2.0715,0.0001
4.57098,1.22012,-1.62976,0.0001
-13.5685,-7.10658,3.05986,0.0001
-8.2061,-9.09113,1.1994,0.0001
6.21488,-5.52646,-1.70926,0.0001
-6.32911,-1.35511,-3.10868,0.0001
-0.0356297,-3.00453,2.83663,0.0001
-5.9695,-3.73514,-0.742733,0.0001
-5.86048,-2.87485,-1.24418,0.0001
4.63701,1.90602,-2.20693,0.0001
-12.3777,-4.13956,2.56219,0.0001
8.52779,-8.93781,-3.04394,0.0001
-9.17397,-0.511956,-1.97583,0.0001
11.1084,-8.10727,-1.47983,0.0001
6.2506,-0.892306,2.73161,0.0001
-6.90296,-8.77046,1.77858,0.0001
-3.96847,0.459486,-2.21367,0.0001
6.05954,-6.46215,0.339372,0.0001
-6.71059,-3.62706,-0.803074,0.0001
1.83289,-6.63464,2.90953,0.0001
-13.3867,2.41659,1.59801,0.0001
0.234884,-3.64207,-0.960936,0.0001
-3.56939,0.667675,-2.12565,0.0001
-6.62308,-6.45713,0.0429768,0.0001
5.57652,-3.16381,-0.174909,0.0001
-10.807,-1.43687,1.59397,0.0001
10.8611,-3.18261,3.08956,0.0001
-3.47799,1.69401,-2.10218,0.0001
-10.9766,-7.65916,-1.06606,0.0001
-1.60742,-8.16862,0.61757,0.0001
-6.04346,-10.217,-1.21737,0.0001
-13.495,-0.88597,-0.125147,0.0001
-2.79023,-1.18852,0.554558,0.0001
-12.0582,-5.62851,-1.97783,0.0001
-2.19712,-3.12275,-0.738466,0.0001
-5.63709,-1.25311,2.15383,0.0001
-2.33625,0.889275,0.0651214,0.0001
9.16653,-8.26513,2.35078,0.0001
4.4682,-8.86119,-2.20821,0.0001
10.4256,-5.68556,1.86887,0.0001
-11.3921,-10.3859,-1.32489,0.0001
-0.564267,-0.616869,0.327308,0.0001
6.69151,2.50891,-3.13827,0.0001
-4.2627,-3.57903,2.66342,0.0001
1.36103,-4.20488,2.75144,0.0001
-10.573,-1.24797,-1.80048,0.0001
11.0542,-2.62798,2.5776,0.0001
-10.3216,-5.85724,-0.0568389,0.0001
-11.1192,0.849276,-0.0464869,0.0001
-0.891011,-0.409284,1.60677,0.0001
5.57467,-1.78414,0.707314,0.0001
2.43874,1.3232,1.54092,0.0001
-8.12027,-0.684488,2.38921,0.0001
-10.971,-8.30852,2.91584,0.0001
-8.63499,-0.690965,1.89659,0.0001
-10.4226,-0.348856,-0.434486,0.0001
-7.15443,-10.9075,-1.44503,0.0001
3.50814,-9.96297,-1.0476,0.0001
7.25836,-0.0780155,-2.4043,0.0001
-13.1609,-9.1372,1.28033,0.0001
5.87529,-9.53079,-2.92975,0.0001
-7.67136,-10.5335,-2.58484,0.0001
1.90676,-7.82111,-1.39139,0.0001
6.39868,-6.58325,-2.9699,0.0001
10.6065,-7.37479,1.28096,0.0001
-4.08,-1.11008,-1.59787,0.0001
-13.501,-9.41525,-0.502215,0.0001
2.62234,1.22783,-0.876619,0.0001
-3.25456,-4.00608,1.34392,0.0001
6.3195,-0.424511,2.43844,0.0001
-8.25234,1.94432,-1.7315,0.0001
5.94641,-6.93577,0.705841,0.0001
-9.77376,-3.55851,1.97647,0.0001
-11.601,-0.195404,-1.95561,0.0001
7.60604,-3.32393,-2.1201,0.0001
2.99749,-4.37408,0.520723,0.0001
-12.423,-6.25416,0.48571,0.0001
-12.5236,2.08634,2.88095,0.0001
-3.08661,-3.71312,-1.25473,0.0001
6.87443,-5.84233,0.420005,0.0001
-6.26762,1.39692,-1.93972,0.0001
1.49908,0.698445,-2.81053,0.0001
0.522967,0.647318,0.975252,0.0001
8.97085,-2.26925,-2.57577,0.0001
3.62406,-7.94177,1.34727,0.0001
-4.1641,-8.34021,0.745048,0.0001
-0.767816,-6.26466,-0.353333,0.0001
-9.27656,-8.64371,-2.55863,0.0001
-12.7888,-0.532125,2.46636,0.0001
4.878,-5.78683,-2.28755,0.0001
-0.265533,-2.97318,1.10113,0.0001
-1.54038,-1.18256,-1.04234,0.0001
1.96975,-0.206918,-2.69235,0.0001
-2.00078,-9.49892,2.74923,0.0001
9.16984,-2.78314,2.45015,0.0001
10.6753,-7.34997,-2.46762,0.0001
0.15713,-3.1315,-3.07785,0.0001
1.31921,1.8081,-1.25143,0.0001
8.40071,-3.97758,0.687112,0.0001
-9.00209,-4.10691,-1.99026,0.0001
2.64049,-4.48882,1.40571,0.0001
-13.519,-0.808128,1.19,0.0001
-7.7887,-9.18857,-0.0721628,0.0001
7.15575,-7.33786,-2.21097,0.0001
-12.9882,2.20095,2.91569,0.0001
6.56133,-10.0666,0.345969,0.0001
-4.951,0.770194,1.18311,0.0001
-12.3848,0.770094,1.94256,0.0001
1.07138,-8.77964,1.52336,0.0001
0.116772,0.514837,-2.28185,0.0001
6.76052,-0.423326,1.11176,0.0001
-5.65324,1.7145,-2.78171,0.0001
0.813947,-6.27385,-2.78201,0.0001
5.00574,0.233875,0.0368257,0.0001
-7.2117,-6.56085,2.36651,0.0001
-6.99714,0.495168,-1.65755,0.0001
-9.36211,1.54392,2.66612,0.0001
-4.378,-1.78874,0.786939,0.0001
6.90409,-9.34567,0.417703,0.0001
1.38069,-1.66412,-0.98066,0.0001
-5.00939,-5.09567,1.12141,0.0001
3.6974,-3.18413,-1.70744,0.0001
-6.84891,-1.77583,-2.4182,0.0001
3.79734,-9.72742,0.221955,0.0001
7.20945,-5.67887,-1.12567,0.0001
10.7616,-4.39834,2.5708,0.0001
-11.4654,-10.2891,-1.77866,0.0001
-9.26208,0.473649,-1.26241,0.0001
-8.85819,-7.09475,-2.5314,0.0001
8.7763,-5.89511,-1.99137,0.0001
-3.10159,-2.94084,-1.97421,0.0001
-12.1178,-7.86744,-1.14066,0.0001
-10.7382,-7.43325,-1.16171,0.0001
7.49012,-8.9175,-0.322919,0.0001
1.30822,0.807329,-1.79147,0.0001
0.0431176,-6.61084,-0.388497,0.0001
-3.05832,-4.25501,3.07179,0.0001
-3.07703,1.96987,-0.909273,0.0001
7.01746,-6.10651,-2.52671,0.0001
11.1687,-6.0162,1.87837,0.0001
5.78399,-2.02303,-1.46667,0.0001
-10.3558,-4.21999,-2.6586,0.0001
-13.0615,-7.48185,-2.15519,0.0001
-10.7364,-1.67743,2.77718,0.0001
4.3635,-8.67679,2.58374,0.0001
-1.90653,-7.7616,-3.04742,0.0001
-12.888,-4.77523,-1.08116,0.0001
5.02018,0.743994,2.35389,0.0001
-11.6864,1.79358,-2.52022,0.0001
2.63783,-7.46667,1.08705,0.0001
-1.04775,-8.53116,-1.71259,0.0001
-4.34605,-8.80529,2.26435,0.0001
6.49562,-9.44032,-2.38673,0.0001
-5.76961,-8.51822,0.0121504,0.0001
4.33477,-7.56883,0.471665,0.0001
7.77377,-9.98543,-2.29255,0.0001
-13.018,-9.68265,-2.75349,0.0001
-3.31508,-7.82889,-1.18931,0.0001
-12.0376,-3.27459,1.71214,0.0001
9.68158,-8.59067,-0.668178,0.0001
-11.2732,0.706632,2.32744,0.0001
10.5798,-3.64819,2.73069,0.0001
5.25162,1.69212,-0.82773,0.0001
8.10989,-6.67925,-1.29882,0.0001
4.89781,-9.40613,-2.13705,0.0001
-8.74571,-3.5733,-2.84345,0.0001
-12.9053,-4.71599,0.824453,0.0001
-9.73929,1.39886,-1.56451,0.0001
10.8898,-8.81551,0.922055,0.0001
8.02566,-6.63723,-0.810687,0.0001
-6.674,0.847434,-0.14675,0.0001
3.01488,-5.87027,1.12106,0.0001
2.78788,-3.63434,2.1723,0.0001
-4.86907,0.363859,-3.04767,0.0001
-0.185181,-9.44128,0.91897,0.0001
-5.22743,-4.48247,-0.407238,0.0001
-1.82389,-5.64822,1.27861,0.0001
-12.9357,-3.52868,1.54193,0.0001
10.4666,-2.79666,0.906789,0.0001
6.45697,-3.6435,-1.84003,0.0001
-4.0842,-3.22756,-3.06104,0.0001
-10.107,0.516779,2.805,0.0001
4.83331,1.79373,2.88582,0.0001
-9.26387,0.283172,-3.05434,0.0001
-6.18315,1.97511,0.364959,0.0001
1.0103,-1.19744,-2.83739,0.0001
-12.7989,-4.7934,-1.64001,0.0001
2.93616,-7.31479,-1.42391,0.0001
-8.07734,-0.176433,-0.28608,0.0001
2.82402,-9.4886,-3.09382,0.0001
10.9001,-4.54273,-2.35341,0.0001
-13.6049,-1.8514,-2.40353,0.0001
4.07175,-9.96782,1.84052,0.0001
-6.97992,-3.31223,0.305065,0.0001
4.79797,0.135454,1.25406,0.0001
1.57023,-9.64143,1.90584,0.0001
-5.93476,0.0549732,0.532572,0.0001
-8.15045,-3.21522,-1.70658,0.0001
-2.07951,-9.64634,-2.39376,0.0001
3.51816,0.294356,2.23869,0.0001
7.1076,-0.0524076,-0.784567,0.0001
-1.48794,-0.227753,-2.67343,0.0001
-10.5702,-5.57299,-2.69698,0.0001
9.11999,-2.60955,-0.483253,0.0001
-1.15652,-5.63446,0.15326,0.0001
-12.2664,0.0464942,-0.801469,0.0001
6.42964,-3.29236,-2.18306,0.0001
-4.75779,-6.1049,-1.37678,0.0001
-5.32116,-0.474456,1.29158,0.0001
-7.35005,-7.97002,1.46699,0.0001
-3.3788,1.00102,-0.0110712,0.0001
0.519027,-4.78291,-0.161066,0.0001
-5.15161,-5.27227,2.46053,0.0001
-9.59192,-9.55553,1.84261,0.0001
-10.298,1.92868,1.7772,0.0001
5.69592,-5.7332,2.91413,0.0001
4.44545,-6.87869,-0.807757,0.0001
-1.06538,-9.96053,-1.37892,0.0001
-11.526,-1.8241,-2.94654,0.0001
3.28317,-7.20902,0.335218,0.0001
-4.81255,-8.75738,-2.8179,0.0001
-7.93387,-8.94941,-0.644495,0.0001
-7.57204,-8.75244,1.14764,0.0001
1.11825,0.269584,-2.08531,0.0001
1.39174,0.0388565,-0.180001,0.0001
2.48663,-6.04047,1.341,0.0001
-2.33629,2.05732,2.51227,0.0001
6.11798,-0.429425,-1.1333,0.0001
-6.01676,-0.646199,-0.977677,0.0001
2.95365,-8.02977,0.081848,0.0001
3.95057,-3.57469,0.385205,0.0001
3.04863,-8.9894,1.4112,0.0001
3.33143,2.24959,-2.87321,0.0001
-0.871643,-7.53759,-0.871044,0.0001
-3.09318,-3.04032,2.21896,0.0001
-11.5552,-8.93416,0.959318,0.0001
-3.3397,-3.52945,2.14751,0.0001
-6.13748,-8.36048,1.41881,0.0001
-10.7224,-0.828025,2.86173,0.0001
-12.6457,-5.06817,2.00623,0.0001
-12.4744,1.88175,0.0925037,0.0001
-1.03499,0.428229,-2.58171,0.0001
-3.03195,2.03545,-0.795038,0.0001
-10.7153,-7.07855,-2.1963,0.0001
0.775257,-7.47094,-1.42012,0.0001
-2.9229,-6.41622,-2.06822,0.0001
8.03457,0.742177,0.799183,0.0001
-12.8465,-6.62252,-2.43619,0.0001
10.2753,-2.35337,0.0943649,0.0001
9.70578,-10.6442,-2.45228,0.0001
7.74428,-5.27427,-2.11899,0.0001
-2.62585,-8.54403,2.718,0.0001
-13.5876,-7.11213,-0.723859,0.0001
-0.731472,-6.20204,-1.83901,0.0001
-7.09989,-10.0173,0.60643,0.0001
5.19516,2.15507,-0.314475,0.0001
-4.76384,-5.34944,1.55226,0.0001
8.34852,-4.10815,1.64757,0.0001
-0.653916,-0.674702,2.97378,0.0001
-1.75325,-5.82616,2.92178,0.0001
-6.53728,0.283939,-2.9615,0.0001
-4.26356,-1.82781,0.892556,0.0001
-13.0832,1.69387,2.56255,0.0001
3.39344,-8.28695,-1.56447,0.0001
-5.38103,-1.98639,-1.53856,0.0001
-7.25467,-6.70527,-1.90599,0.0001
1.11519,0.0772787,0.188334,0.0001
1.34069,-6.8725,-0.251275,0.0001
7.76882,2.37201,0.0307463,0.0001
-0.24201,-9.03371,0.0151502,0.0001
-12.0875,-7.27604,1.38078,0.0001
6.12336,-10.5931,1.95503,0.0001
6.27283,-9.36461,-2.58433,0.0001
8.0747,-2.7072,2.75386,0.0001
9.75453,-2.8491,-2.06933,0.0001
2.4363,2.08014,-0.29513,0.0001
-0.363421,-8.98675,2.68426,0.0001
-1.21613,-10.1445,0.135868,0.0001
0.268313,-6.85844,-1.6886,0.0001
-8.37727,-3.03768,-2.79858,0.0001
8.85663,-3.65398,3.07634,0.0001
5.81884,-3.12689,2.16496,0.0001
3.59608,-7.19776,0.568834,0.0001
-6.55495,-8.27981,0.429387,0.0001
-7.90346,-1.79803,0.819347,0.0001
-2.6436,-4.06681,2.83348,0.0001
-8.37648,-3.53849,-0.494979,0.0001
2.11638,1.20298,-2.71966,0.0001
-12.8553,1.91687,0.251589,0.0001
-7.20093,1.80145,0.899218,0.0001
6.14609,0.488321,2.15304,0.0001
2.91945,-6.14913,0.129188,0.0001
-9.94039,-1.5895,0.199323,0.0001
4.07048,-4.10139,-1.51342,0.0001
-2.63449,-3.3077,0.634301,0.0001
-2.78053,-7.43093,-2.2798,0.0001
-11.8593,-5.22309,0.989702,0.0001
9.786,-5.54682,1.08025,0.0001
-7.32147,-8.46029,-1.61583,0.0001
5.66937,1.66197,0.177353,0.0001
10.1227,-7.44018,-1.15172,0.0001
4.07276,-2.76229,1.52756,0.0001
-13.5168,-9.20252,1.22948,0.0001
-0.760917,1.06252,-1.71594,0.0001
7.93754,-10.2164,-2.99828,0.0001
-1.80743,-4.40772,2.86122,0.0001
2.5262,-2.2039,-0.0645779,0.0001
6.5634,-2.72376,-0.868211,0.0001
8.50532,-7.20381,-1.88046,0.0001
-9.31072,-3.24873,2.90692,0.0001
4.79124,-10.4505,-0.368704,0.0001
0.819314,-7.40113,1.20091,0.0001
-9.69658,-3.09005,-2.01773,0.0001
-4.89447,-3.89169,0.956162,0.0001
1.74497,-2.74596,-0.747931,0.0001
-7.2394,1.81294,-1.86194,0.0001
8.29743,-8.5577,0.889318,0.0001
7.23407,-9.49083,1.63473,0.0001
8.33562,-3.95002,-0.537303,0.0001
6.12887,-1.71109,1.10636,0.0001
-13.5366,-8.48039,0.011113,0.0001
2.16633,-10.4367,3.13029,0.0001
-9.38694,-6.05288,-2.60966,0.0001
10.6943,-4.55012,-3.12689,0.0001
-6.88186,-8.77054,1.6899,0.0001
-1.13084,-4.36527,0.831248,0.0001
7.7913,2.31691,0.614236,0.0001
10.2896,-5.58369,-2.82469,0.0001
-1.12761,1.08679,-1.43333,0.0001
-2.06778,-4.12312,-0.971624,0.0001
5.23665,2.34388,2.74895,0.0001
-8.70376,-6.70309,-2.62579,0.0001
0.099439,1.26545,0.434297,0.0001
4.19885,-0.00353789,-2.13459,0.0001
-6.28285,-5.42736,0.720777,0.0001
-8.75241,-8.45423,2.37457,0.0001
2.86549,-7.0201,-0.214274,0.0001
-1.94206,-6.09364,-1.79547,0.0001
-1.96762,-1.13896,-0.193246,0.0001
9.50467,-9.52697,-2.2743,0.0001
-5.88538,2.37229,-0.640703,0.0001
10.7737,-2.50892,-1.66564,0.0001
-8.85918,-10.0389,2.15012,0.0001
-12.8664,-8.36176,2.32982,0.0001
3.06991,-3.1271,-1.38698,0.0001
-4.83729,-1.55327,-0.602815,0.0001
-5.50808,-7.9144,-0.515379,0.0001
-13.4249,-0.323167,-0.795084,0.0001
-12.6028,-1.45805,1.58831,0.0001
-9.66541,-8.63083,1.35802,0.0001
-4.32739,-5.33121,1.20735,0.0001
-13.3477,2.04958,1.43446,0.0001
-6.98193,-4.27615,2.64346,0.0001
-9.98873,-6.79244,2.19039,0.0001
-5.79267,1.94395,0.158879,0.0001
-9.7225,-1.19306,-2.50257,0.0001
-8.09364,-8.34959,-2.17073,0.0001
5.32834,-5.63086,2.74939,0.0001
-10.6983,-5.71043,0.296474,0.0001
-9.13404,-9.83737,0.230701,0.0001
-6.13848,-2.72972,0.257323,0.0001
6.30377,-7.44683,-1.20265,0.0001
-10.5118,-4.57178,0.280356,0.0001
8.23968,-6.62395,-1.46936,0.0001
3.95022,-1.6071,1.80636,0.0001
-3.78831,1.64763,-2.93575,0.0001
-12.9034,-0.67109,-1.84725,0.0001
5.7506,-7.43802,1.97821,0.0001
-4.87736,-5.52706,2.05428,0.0001
-8.36113,-4.02165,2.38528,0.0001
11.6757,-2.7839,-1.86514,0.0001
-2.83245,-7.88883,2.43123,0.0001
2.01069,-1.0923,2.7663,0.0001
-1.51418,-5.91414,-0.13608,0.0001
10.2935,-6.36932,3.12835,0.0001
-4.136,-8.2582,1.67893,0.0001
-0.971455,2.31464,0.534569,0.0001
-12.0134,1.4191,2.46945,0.0001
7.51712,2.16245,2.13401,0.0001
7.79858,-1.6571,-0.682665,0.0001
7.59184,-9.837,-0.736446,0.0001
10.3653,-3.69056,-1.10748,0.0001
4.83356,0.387165,-0.166188,0.0001
-9.72847,-6.60084,-2.2074,0.0001
10.0091,-3.53912,-0.791876,0.0001
-12.9017,1.36676,-1.30077,0.0001
-3.25223,0.360455,-1.31554,0.0001
10.7078,-8.82774,1.49824,0.0001
8.00373,-9.96014,2.90677,0.0001
